iid_pid,iid,id,gender,idg,condtn,wave,round,position,positin1,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,age,field,field_cd,race,imprace,imprelig,from,zipcode,income,goal,date,go_out,career,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1
1524,104,11,Homme,22,2,4,18,9,,14,12,87.0,0,"0,59",1,23.0,2.0,15,15,20,15,15,20,0,2.0,3.0,4.0,5.0,5.0,2.0,[23-27],chemistry,10.0,2.0,6.0,8.0,Colorado,"80,11",26682.0,2.0,5.0,3.0,research in industry or academia,Academic,8.0,3.0,8.0,9.0,8.0,8.0,9.0,5.0,8.0,7.0,3.0,8.0,7.0,6.0,8.0,3.0,7.0,8.0,3.0,20.0,15.0,25.0,15.0,20.0,5.0
1523,104,11,Homme,22,2,4,18,7,,12,11,86.0,1,"0,14",1,22.0,2.0,15,20,20,20,5,20,1,9.0,8.0,7.0,8.0,5.0,7.0,[23-27],chemistry,10.0,2.0,6.0,8.0,Colorado,"80,11",26682.0,2.0,5.0,3.0,research in industry or academia,Academic,8.0,3.0,8.0,9.0,8.0,8.0,9.0,5.0,8.0,7.0,3.0,8.0,7.0,6.0,8.0,3.0,7.0,8.0,3.0,20.0,15.0,25.0,15.0,20.0,5.0
1522,104,11,Homme,22,2,4,18,2,,7,10,85.0,0,"0,56",1,30.0,2.0,20,25,15,15,15,10,1,7.0,7.0,8.0,7.0,9.0,5.0,[23-27],chemistry,10.0,2.0,6.0,8.0,Colorado,"80,11",26682.0,2.0,5.0,3.0,research in industry or academia,Academic,8.0,3.0,8.0,9.0,8.0,8.0,9.0,5.0,8.0,7.0,3.0,8.0,7.0,6.0,8.0,3.0,7.0,8.0,3.0,20.0,15.0,25.0,15.0,20.0,5.0
1521,104,11,Homme,22,2,4,18,13,,18,9,84.0,0,"0,68",0,32.0,3.0,30,30,30,5,0,5,0,6.0,2.0,5.0,5.0,5.0,2.0,[23-27],chemistry,10.0,2.0,6.0,8.0,Colorado,"80,11",26682.0,2.0,5.0,3.0,research in industry or academia,Academic,8.0,3.0,8.0,9.0,8.0,8.0,9.0,5.0,8.0,7.0,3.0,8.0,7.0,6.0,8.0,3.0,7.0,8.0,3.0,20.0,15.0,25.0,15.0,20.0,5.0
1520,104,11,Homme,22,2,4,18,12,,17,8,83.0,0,"0,51",0,35.0,3.0,10,32,20,12,11,15,0,7.0,8.0,8.0,6.0,6.0,6.0,[23-27],chemistry,10.0,2.0,6.0,8.0,Colorado,"80,11",26682.0,2.0,5.0,3.0,research in industry or academia,Academic,8.0,3.0,8.0,9.0,8.0,8.0,9.0,5.0,8.0,7.0,3.0,8.0,7.0,6.0,8.0,3.0,7.0,8.0,3.0,20.0,15.0,25.0,15.0,20.0,5.0
1519,104,11,Homme,22,2,4,18,6,,11,7,82.0,0,"0,52",0,25.0,6.0,20,20,20,20,10,10,0,8.0,9.0,9.0,7.0,8.0,7.0,[23-27],chemistry,10.0,2.0,6.0,8.0,Colorado,"80,11",26682.0,2.0,5.0,3.0,research in industry or academia,Academic,8.0,3.0,8.0,9.0,8.0,8.0,9.0,5.0,8.0,7.0,3.0,8.0,7.0,6.0,8.0,3.0,7.0,8.0,3.0,20.0,15.0,25.0,15.0,20.0,5.0
1518,104,11,Homme,22,2,4,18,1,,6,6,81.0,1,"0,53",1,28.0,2.0,10,10,20,20,20,20,1,6.0,8.0,8.0,8.0,4.0,7.0,[23-27],chemistry,10.0,2.0,6.0,8.0,Colorado,"80,11",26682.0,2.0,5.0,3.0,research in industry or academia,Academic,8.0,3.0,8.0,9.0,8.0,8.0,9.0,5.0,8.0,7.0,3.0,8.0,7.0,6.0,8.0,3.0,7.0,8.0,3.0,20.0,15.0,25.0,15.0,20.0,5.0
1517,104,11,Homme,22,2,4,18,14,,1,5,80.0,0,"-0,12",0,27.0,4.0,10,20,20,10,20,20,1,8.0,8.0,8.0,6.0,8.0,7.0,[23-27],chemistry,10.0,2.0,6.0,8.0,Colorado,"80,11",26682.0,2.0,5.0,3.0,research in industry or academia,Academic,8.0,3.0,8.0,9.0,8.0,8.0,9.0,5.0,8.0,7.0,3.0,8.0,7.0,6.0,8.0,3.0,7.0,8.0,3.0,20.0,15.0,25.0,15.0,20.0,5.0
1516,104,11,Homme,22,2,4,18,15,,2,4,79.0,1,"0,42",0,26.0,4.0,10,20,15,20,20,15,1,,6.0,7.0,8.0,6.0,7.0,[23-27],chemistry,10.0,2.0,6.0,8.0,Colorado,"80,11",26682.0,2.0,5.0,3.0,research in industry or academia,Academic,8.0,3.0,8.0,9.0,8.0,8.0,9.0,5.0,8.0,7.0,3.0,8.0,7.0,6.0,8.0,3.0,7.0,8.0,3.0,20.0,15.0,25.0,15.0,20.0,5.0
1515,104,11,Homme,22,2,4,18,16,,3,3,78.0,0,"0,59",0,23.0,3.0,10,25,20,10,20,15,0,9.0,5.0,9.0,9.0,9.0,5.0,[23-27],chemistry,10.0,2.0,6.0,8.0,Colorado,"80,11",26682.0,2.0,5.0,3.0,research in industry or academia,Academic,8.0,3.0,8.0,9.0,8.0,8.0,9.0,5.0,8.0,7.0,3.0,8.0,7.0,6.0,8.0,3.0,7.0,8.0,3.0,20.0,15.0,25.0,15.0,20.0,5.0
1514,104,11,Homme,22,2,4,18,10,,15,2,77.0,0,"0,63",1,22.0,2.0,15,20,20,20,15,10,0,6.0,6.0,5.0,5.0,5.0,6.0,[23-27],chemistry,10.0,2.0,6.0,8.0,Colorado,"80,11",26682.0,2.0,5.0,3.0,research in industry or academia,Academic,8.0,3.0,8.0,9.0,8.0,8.0,9.0,5.0,8.0,7.0,3.0,8.0,7.0,6.0,8.0,3.0,7.0,8.0,3.0,20.0,15.0,25.0,15.0,20.0,5.0
1513,104,11,Homme,22,2,4,18,5,,10,1,76.0,0,"0,19",1,34.0,2.0,10,10,30,20,10,20,0,2.0,3.0,5.0,5.0,,,[23-27],chemistry,10.0,2.0,6.0,8.0,Colorado,"80,11",26682.0,2.0,5.0,3.0,research in industry or academia,Academic,8.0,3.0,8.0,9.0,8.0,8.0,9.0,5.0,8.0,7.0,3.0,8.0,7.0,6.0,8.0,3.0,7.0,8.0,3.0,20.0,15.0,25.0,15.0,20.0,5.0
1512,103,10,Homme,20,2,4,18,18,,14,18,93.0,0,"-0,06",1,29.0,2.0,14,20,18,24,18,6,1,7.0,7.0,7.0,7.0,7.0,7.0,[23-27],Business- MBA,8.0,2.0,8.0,9.0,Chicago,"60,089",55550.0,2.0,4.0,1.0,business,Finance/Marketing,8.0,7.0,8.0,8.0,6.0,4.0,8.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,6.0,3.0,6.0,5.0,40.0,5.0,20.0,10.0,10.0,15.0
1511,103,10,Homme,20,2,4,18,17,,13,17,92.0,0,"0,2",1,29.0,2.0,10,20,20,20,20,10,0,8.0,7.0,8.0,5.0,8.0,5.0,[23-27],Business- MBA,8.0,2.0,8.0,9.0,Chicago,"60,089",55550.0,2.0,4.0,1.0,business,Finance/Marketing,8.0,7.0,8.0,8.0,6.0,4.0,8.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,6.0,3.0,6.0,5.0,40.0,5.0,20.0,10.0,10.0,15.0
1510,103,10,Homme,20,2,4,18,11,,7,16,91.0,1,"0,12",0,25.0,6.0,15,3,50,20,2,10,1,7.0,7.0,8.0,7.0,7.0,,[23-27],Business- MBA,8.0,2.0,8.0,9.0,Chicago,"60,089",55550.0,2.0,4.0,1.0,business,Finance/Marketing,8.0,7.0,8.0,8.0,6.0,4.0,8.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,6.0,3.0,6.0,5.0,40.0,5.0,20.0,10.0,10.0,15.0
1509,103,10,Homme,20,2,4,18,4,,18,15,90.0,0,"-0,05",0,23.0,4.0,15,21,18,18,10,18,0,4.0,8.0,5.0,6.0,4.0,4.0,[23-27],Business- MBA,8.0,2.0,8.0,9.0,Chicago,"60,089",55550.0,2.0,4.0,1.0,business,Finance/Marketing,8.0,7.0,8.0,8.0,6.0,4.0,8.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,6.0,3.0,6.0,5.0,40.0,5.0,20.0,10.0,10.0,15.0
1508,103,10,Homme,20,2,4,18,3,,17,14,89.0,0,"-0,19",1,27.0,2.0,25,15,20,20,20,0,0,8.0,9.0,8.0,7.0,8.0,5.0,[23-27],Business- MBA,8.0,2.0,8.0,9.0,Chicago,"60,089",55550.0,2.0,4.0,1.0,business,Finance/Marketing,8.0,7.0,8.0,8.0,6.0,4.0,8.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,6.0,3.0,6.0,5.0,40.0,5.0,20.0,10.0,10.0,15.0
1507,103,10,Homme,20,2,4,18,8,,4,13,88.0,0,"0,34",1,23.0,2.0,15,15,20,15,20,15,0,6.0,7.0,7.0,6.0,10.0,3.0,[23-27],Business- MBA,8.0,2.0,8.0,9.0,Chicago,"60,089",55550.0,2.0,4.0,1.0,business,Finance/Marketing,8.0,7.0,8.0,8.0,6.0,4.0,8.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,6.0,3.0,6.0,5.0,40.0,5.0,20.0,10.0,10.0,15.0
1506,103,10,Homme,20,2,4,18,9,,5,12,87.0,0,"0,62",1,23.0,2.0,15,15,20,15,15,20,0,3.0,5.0,6.0,4.0,7.0,1.0,[23-27],Business- MBA,8.0,2.0,8.0,9.0,Chicago,"60,089",55550.0,2.0,4.0,1.0,business,Finance/Marketing,8.0,7.0,8.0,8.0,6.0,4.0,8.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,6.0,3.0,6.0,5.0,40.0,5.0,20.0,10.0,10.0,15.0
1505,103,10,Homme,20,2,4,18,7,,3,11,86.0,0,"0,13",1,22.0,2.0,15,20,20,20,5,20,0,7.0,6.0,6.0,5.0,5.0,3.0,[23-27],Business- MBA,8.0,2.0,8.0,9.0,Chicago,"60,089",55550.0,2.0,4.0,1.0,business,Finance/Marketing,8.0,7.0,8.0,8.0,6.0,4.0,8.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,6.0,3.0,6.0,5.0,40.0,5.0,20.0,10.0,10.0,15.0
1504,103,10,Homme,20,2,4,18,2,,16,10,85.0,0,"0,12",1,30.0,2.0,20,25,15,15,15,10,0,8.0,7.0,7.0,6.0,6.0,3.0,[23-27],Business- MBA,8.0,2.0,8.0,9.0,Chicago,"60,089",55550.0,2.0,4.0,1.0,business,Finance/Marketing,8.0,7.0,8.0,8.0,6.0,4.0,8.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,6.0,3.0,6.0,5.0,40.0,5.0,20.0,10.0,10.0,15.0
1503,103,10,Homme,20,2,4,18,13,,9,9,84.0,0,"0,1",0,32.0,3.0,30,30,30,5,0,5,0,5.0,5.0,5.0,5.0,5.0,5.0,[23-27],Business- MBA,8.0,2.0,8.0,9.0,Chicago,"60,089",55550.0,2.0,4.0,1.0,business,Finance/Marketing,8.0,7.0,8.0,8.0,6.0,4.0,8.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,6.0,3.0,6.0,5.0,40.0,5.0,20.0,10.0,10.0,15.0
1502,103,10,Homme,20,2,4,18,12,,8,8,83.0,0,0,0,35.0,3.0,10,32,20,12,11,15,0,7.0,8.0,8.0,8.0,8.0,8.0,[23-27],Business- MBA,8.0,2.0,8.0,9.0,Chicago,"60,089",55550.0,2.0,4.0,1.0,business,Finance/Marketing,8.0,7.0,8.0,8.0,6.0,4.0,8.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,6.0,3.0,6.0,5.0,40.0,5.0,20.0,10.0,10.0,15.0
1501,103,10,Homme,20,2,4,18,6,,2,7,82.0,0,"0,06",0,25.0,6.0,20,20,20,20,10,10,0,6.0,8.0,8.0,8.0,9.0,7.0,[23-27],Business- MBA,8.0,2.0,8.0,9.0,Chicago,"60,089",55550.0,2.0,4.0,1.0,business,Finance/Marketing,8.0,7.0,8.0,8.0,6.0,4.0,8.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,6.0,3.0,6.0,5.0,40.0,5.0,20.0,10.0,10.0,15.0
1500,103,10,Homme,20,2,4,18,1,,15,6,81.0,0,"0,2",1,28.0,2.0,10,10,20,20,20,20,0,4.0,9.0,8.0,6.0,7.0,6.0,[23-27],Business- MBA,8.0,2.0,8.0,9.0,Chicago,"60,089",55550.0,2.0,4.0,1.0,business,Finance/Marketing,8.0,7.0,8.0,8.0,6.0,4.0,8.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,6.0,3.0,6.0,5.0,40.0,5.0,20.0,10.0,10.0,15.0
1499,103,10,Homme,20,2,4,18,14,,10,5,80.0,0,"0,38",0,27.0,4.0,10,20,20,10,20,20,1,7.0,8.0,8.0,8.0,8.0,8.0,[23-27],Business- MBA,8.0,2.0,8.0,9.0,Chicago,"60,089",55550.0,2.0,4.0,1.0,business,Finance/Marketing,8.0,7.0,8.0,8.0,6.0,4.0,8.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,6.0,3.0,6.0,5.0,40.0,5.0,20.0,10.0,10.0,15.0
1498,103,10,Homme,20,2,4,18,15,,11,4,79.0,0,"-0,18",0,26.0,4.0,10,20,15,20,20,15,0,5.0,5.0,5.0,5.0,5.0,5.0,[23-27],Business- MBA,8.0,2.0,8.0,9.0,Chicago,"60,089",55550.0,2.0,4.0,1.0,business,Finance/Marketing,8.0,7.0,8.0,8.0,6.0,4.0,8.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,6.0,3.0,6.0,5.0,40.0,5.0,20.0,10.0,10.0,15.0
1497,103,10,Homme,20,2,4,18,16,,12,3,78.0,0,"0,21",0,23.0,3.0,10,25,20,10,20,15,1,5.0,9.0,9.0,,,,[23-27],Business- MBA,8.0,2.0,8.0,9.0,Chicago,"60,089",55550.0,2.0,4.0,1.0,business,Finance/Marketing,8.0,7.0,8.0,8.0,6.0,4.0,8.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,6.0,3.0,6.0,5.0,40.0,5.0,20.0,10.0,10.0,15.0
1496,103,10,Homme,20,2,4,18,10,,6,2,77.0,0,"0,15",1,22.0,2.0,15,20,20,20,15,10,1,9.0,7.0,7.0,10.0,8.0,7.0,[23-27],Business- MBA,8.0,2.0,8.0,9.0,Chicago,"60,089",55550.0,2.0,4.0,1.0,business,Finance/Marketing,8.0,7.0,8.0,8.0,6.0,4.0,8.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,6.0,3.0,6.0,5.0,40.0,5.0,20.0,10.0,10.0,15.0
1495,103,10,Homme,20,2,4,18,5,,1,1,76.0,0,"-0,05",1,34.0,2.0,10,10,30,20,10,20,0,6.0,,5.0,,10.0,,[23-27],Business- MBA,8.0,2.0,8.0,9.0,Chicago,"60,089",55550.0,2.0,4.0,1.0,business,Finance/Marketing,8.0,7.0,8.0,8.0,6.0,4.0,8.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,6.0,3.0,6.0,5.0,40.0,5.0,20.0,10.0,10.0,15.0
1494,102,9,Homme,18,2,4,18,18,,17,18,93.0,0,"-0,15",1,29.0,2.0,14,20,18,24,18,6,0,6.0,7.0,7.0,6.0,7.0,6.0,[28-32],Chemistry,10.0,2.0,2.0,6.0,Canada,0,,1.0,4.0,4.0,Research Scientist,Academic,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,6.0,18.0,30.0,10.0,30.0,20.0,10.0,0.0
1493,102,9,Homme,18,2,4,18,17,,16,17,92.0,0,"0,12",1,29.0,2.0,10,20,20,20,20,10,0,4.0,8.0,9.0,7.0,8.0,6.0,[28-32],Chemistry,10.0,2.0,2.0,6.0,Canada,0,,1.0,4.0,4.0,Research Scientist,Academic,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,6.0,18.0,30.0,10.0,30.0,20.0,10.0,0.0
1492,102,9,Homme,18,2,4,18,11,,10,16,91.0,0,"-0,21",0,25.0,6.0,15,3,50,20,2,10,0,4.0,6.0,7.0,6.0,5.0,3.0,[28-32],Chemistry,10.0,2.0,2.0,6.0,Canada,0,,1.0,4.0,4.0,Research Scientist,Academic,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,6.0,18.0,30.0,10.0,30.0,20.0,10.0,0.0
1491,102,9,Homme,18,2,4,18,4,,3,15,90.0,0,"0,22",0,23.0,4.0,15,21,18,18,10,18,0,5.0,7.0,6.0,5.0,6.0,5.0,[28-32],Chemistry,10.0,2.0,2.0,6.0,Canada,0,,1.0,4.0,4.0,Research Scientist,Academic,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,6.0,18.0,30.0,10.0,30.0,20.0,10.0,0.0
1490,102,9,Homme,18,2,4,18,3,,2,14,89.0,0,"-0,35",1,27.0,2.0,25,15,20,20,20,0,0,6.0,10.0,9.0,6.0,7.0,5.0,[28-32],Chemistry,10.0,2.0,2.0,6.0,Canada,0,,1.0,4.0,4.0,Research Scientist,Academic,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,6.0,18.0,30.0,10.0,30.0,20.0,10.0,0.0
1489,102,9,Homme,18,2,4,18,8,,7,13,88.0,0,"0,26",1,23.0,2.0,15,15,20,15,20,15,0,2.0,10.0,10.0,1.0,10.0,1.0,[28-32],Chemistry,10.0,2.0,2.0,6.0,Canada,0,,1.0,4.0,4.0,Research Scientist,Academic,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,6.0,18.0,30.0,10.0,30.0,20.0,10.0,0.0
1488,102,9,Homme,18,2,4,18,9,,8,12,87.0,0,"0,42",1,23.0,2.0,15,15,20,15,15,20,0,2.0,3.0,4.0,5.0,4.0,2.0,[28-32],Chemistry,10.0,2.0,2.0,6.0,Canada,0,,1.0,4.0,4.0,Research Scientist,Academic,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,6.0,18.0,30.0,10.0,30.0,20.0,10.0,0.0
1487,102,9,Homme,18,2,4,18,7,,6,11,86.0,0,"-0,28",1,22.0,2.0,15,20,20,20,5,20,0,5.0,8.0,6.0,5.0,5.0,4.0,[28-32],Chemistry,10.0,2.0,2.0,6.0,Canada,0,,1.0,4.0,4.0,Research Scientist,Academic,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,6.0,18.0,30.0,10.0,30.0,20.0,10.0,0.0
1486,102,9,Homme,18,2,4,18,2,,1,10,85.0,0,"-0,08",1,30.0,2.0,20,25,15,15,15,10,0,5.0,8.0,8.0,6.0,5.0,3.0,[28-32],Chemistry,10.0,2.0,2.0,6.0,Canada,0,,1.0,4.0,4.0,Research Scientist,Academic,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,6.0,18.0,30.0,10.0,30.0,20.0,10.0,0.0
1485,102,9,Homme,18,2,4,18,13,,12,9,84.0,0,"0,1",0,32.0,3.0,30,30,30,5,0,5,0,4.0,5.0,6.0,3.0,7.0,3.0,[28-32],Chemistry,10.0,2.0,2.0,6.0,Canada,0,,1.0,4.0,4.0,Research Scientist,Academic,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,6.0,18.0,30.0,10.0,30.0,20.0,10.0,0.0
1484,102,9,Homme,18,2,4,18,12,,11,8,83.0,0,"-0,18",0,35.0,3.0,10,32,20,12,11,15,0,5.0,7.0,8.0,6.0,7.0,4.0,[28-32],Chemistry,10.0,2.0,2.0,6.0,Canada,0,,1.0,4.0,4.0,Research Scientist,Academic,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,6.0,18.0,30.0,10.0,30.0,20.0,10.0,0.0
1483,102,9,Homme,18,2,4,18,6,,5,7,82.0,0,"-0,01",0,25.0,6.0,20,20,20,20,10,10,0,4.0,10.0,9.0,6.0,8.0,6.0,[28-32],Chemistry,10.0,2.0,2.0,6.0,Canada,0,,1.0,4.0,4.0,Research Scientist,Academic,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,6.0,18.0,30.0,10.0,30.0,20.0,10.0,0.0
1482,102,9,Homme,18,2,4,18,1,,18,6,81.0,0,"0,11",1,28.0,2.0,10,10,20,20,20,20,0,2.0,8.0,10.0,1.0,7.0,1.0,[28-32],Chemistry,10.0,2.0,2.0,6.0,Canada,0,,1.0,4.0,4.0,Research Scientist,Academic,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,6.0,18.0,30.0,10.0,30.0,20.0,10.0,0.0
1481,102,9,Homme,18,2,4,18,14,,13,5,80.0,1,"0,06",0,27.0,4.0,10,20,20,10,20,20,1,8.0,8.0,8.0,8.0,8.0,9.0,[28-32],Chemistry,10.0,2.0,2.0,6.0,Canada,0,,1.0,4.0,4.0,Research Scientist,Academic,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,6.0,18.0,30.0,10.0,30.0,20.0,10.0,0.0
1480,102,9,Homme,18,2,4,18,15,,14,4,79.0,0,"-0,15",0,26.0,4.0,10,20,15,20,20,15,0,2.0,2.0,2.0,2.0,2.0,2.0,[28-32],Chemistry,10.0,2.0,2.0,6.0,Canada,0,,1.0,4.0,4.0,Research Scientist,Academic,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,6.0,18.0,30.0,10.0,30.0,20.0,10.0,0.0
1479,102,9,Homme,18,2,4,18,16,,15,3,78.0,0,"0,07",0,23.0,3.0,10,25,20,10,20,15,0,3.0,8.0,8.0,,,8.0,[28-32],Chemistry,10.0,2.0,2.0,6.0,Canada,0,,1.0,4.0,4.0,Research Scientist,Academic,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,6.0,18.0,30.0,10.0,30.0,20.0,10.0,0.0
1478,102,9,Homme,18,2,4,18,10,,9,2,77.0,0,0,1,22.0,2.0,15,20,20,20,15,10,1,6.0,7.0,6.0,7.0,4.0,6.0,[28-32],Chemistry,10.0,2.0,2.0,6.0,Canada,0,,1.0,4.0,4.0,Research Scientist,Academic,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,6.0,18.0,30.0,10.0,30.0,20.0,10.0,0.0
1477,102,9,Homme,18,2,4,18,5,,4,1,76.0,0,"0,02",1,34.0,2.0,10,10,30,20,10,20,0,1.0,,8.0,1.0,,3.0,[28-32],Chemistry,10.0,2.0,2.0,6.0,Canada,0,,1.0,4.0,4.0,Research Scientist,Academic,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,6.0,18.0,30.0,10.0,30.0,20.0,10.0,0.0
1476,101,8,Homme,16,2,4,18,18,,13,18,93.0,0,"0,05",0,29.0,2.0,14,20,18,24,18,6,0,7.0,6.0,7.0,6.0,7.0,6.0,[18-22],financial math,8.0,4.0,3.0,2.0,India,"110,015",,3.0,4.0,3.0,Finance,Finance/Marketing,9.0,9.0,7.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,7.0,9.0,8.0,7.0,8.0,8.0,4.0,7.0,14.0,40.0,8.0,10.0,12.0,10.0,20.0
1475,101,8,Homme,16,2,4,18,17,,12,17,92.0,0,"0,16",0,29.0,2.0,10,20,20,20,20,10,0,6.0,9.0,10.0,8.0,9.0,8.0,[18-22],financial math,8.0,4.0,3.0,2.0,India,"110,015",,3.0,4.0,3.0,Finance,Finance/Marketing,9.0,9.0,7.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,7.0,9.0,8.0,7.0,8.0,8.0,4.0,7.0,14.0,40.0,8.0,10.0,12.0,10.0,20.0
1474,101,8,Homme,16,2,4,18,11,,6,16,91.0,0,"-0,19",0,25.0,6.0,15,3,50,20,2,10,0,4.0,7.0,8.0,5.0,7.0,4.0,[18-22],financial math,8.0,4.0,3.0,2.0,India,"110,015",,3.0,4.0,3.0,Finance,Finance/Marketing,9.0,9.0,7.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,7.0,9.0,8.0,7.0,8.0,8.0,4.0,7.0,14.0,40.0,8.0,10.0,12.0,10.0,20.0
1473,101,8,Homme,16,2,4,18,4,,17,15,90.0,0,"0,08",1,23.0,4.0,15,21,18,18,10,18,0,4.0,8.0,8.0,4.0,5.0,4.0,[18-22],financial math,8.0,4.0,3.0,2.0,India,"110,015",,3.0,4.0,3.0,Finance,Finance/Marketing,9.0,9.0,7.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,7.0,9.0,8.0,7.0,8.0,8.0,4.0,7.0,14.0,40.0,8.0,10.0,12.0,10.0,20.0
1472,101,8,Homme,16,2,4,18,3,,16,14,89.0,0,"0,31",0,27.0,2.0,25,15,20,20,20,0,0,5.0,9.0,8.0,6.0,6.0,6.0,[18-22],financial math,8.0,4.0,3.0,2.0,India,"110,015",,3.0,4.0,3.0,Finance,Finance/Marketing,9.0,9.0,7.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,7.0,9.0,8.0,7.0,8.0,8.0,4.0,7.0,14.0,40.0,8.0,10.0,12.0,10.0,20.0
1471,101,8,Homme,16,2,4,18,8,,3,13,88.0,0,"-0,46",0,23.0,2.0,15,15,20,15,20,15,0,3.0,10.0,10.0,3.0,10.0,2.0,[18-22],financial math,8.0,4.0,3.0,2.0,India,"110,015",,3.0,4.0,3.0,Finance,Finance/Marketing,9.0,9.0,7.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,7.0,9.0,8.0,7.0,8.0,8.0,4.0,7.0,14.0,40.0,8.0,10.0,12.0,10.0,20.0
1470,101,8,Homme,16,2,4,18,9,,4,12,87.0,0,"-0,16",0,23.0,2.0,15,15,20,15,15,20,0,1.0,3.0,4.0,2.0,4.0,1.0,[18-22],financial math,8.0,4.0,3.0,2.0,India,"110,015",,3.0,4.0,3.0,Finance,Finance/Marketing,9.0,9.0,7.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,7.0,9.0,8.0,7.0,8.0,8.0,4.0,7.0,14.0,40.0,8.0,10.0,12.0,10.0,20.0
