iid_pid,iid,id,gender,idg,condtn,wave,round,position,positin1,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,age,field_cd,race,imprace,imprelig,income,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1
1878.0,138.0,2.0,1.0,4.0,1.0,6.0,5.0,3.0,1.0,3.0,2.0,133.0,0.0,-0.51,0.0,24.0,4.0,12.77,19.15,17.02,17.02,14.89,19.15,0.0,7.0,6.0,8.0,7.0,8.0,6.0,32.0,8.0,2.0,9.0,6.0,63351.0,1.0,3.0,2.0,7.0,7.0,2.0,9.0,8.0,6.0,6.0,1.0,7.0,7.0,9.0,9.0,4.0,9.0,2.0,9.0,6.0,2.0,6.0,10.281123072866851,20.0,20.0,20.0,20.0,6.67,13.33
1877.0,138.0,2.0,1.0,4.0,1.0,6.0,5.0,2.0,1.0,2.0,1.0,132.0,0.0,0.34,1.0,27.0,2.0,16.67,16.67,16.67,16.67,16.67,16.67,0.0,8.0,8.0,8.0,8.0,8.0,8.0,32.0,8.0,2.0,9.0,6.0,63351.0,1.0,3.0,2.0,7.0,7.0,2.0,9.0,8.0,6.0,6.0,1.0,7.0,7.0,9.0,9.0,4.0,9.0,2.0,9.0,6.0,2.0,6.0,10.281754646976363,20.0,20.0,20.0,20.0,6.67,13.33
1876.0,137.0,1.0,1.0,2.0,1.0,6.0,5.0,5.0,3.0,3.0,6.0,136.0,0.0,-0.05782772765323075,0.0,26.465964536062305,2.5895057570935482,14.854631064906682,19.261731209836363,18.045565521586045,16.99901651717233,14.749171432709767,16.0967163336132,0.0,8.0,8.0,8.0,8.0,8.0,8.0,26.0,8.0,4.0,1.0,1.0,78193.0,1.0,4.0,1.0,8.0,6.0,1.0,8.0,8.0,4.0,4.0,1.0,5.0,7.0,4.0,7.0,1.0,9.0,9.0,10.0,8.0,3.0,7.0,10.283356553517605,17.39,17.39,15.22,17.39,13.04,19.57
1875.0,137.0,1.0,1.0,2.0,1.0,6.0,5.0,1.0,3.0,4.0,5.0,135.0,0.0,-0.1,0.0,26.0,2.0,18.18,22.73,18.18,13.64,13.64,13.64,0.0,8.0,5.0,7.61847577729265,8.235986551501627,7.452689966456529,5.0,26.0,8.0,4.0,1.0,1.0,78193.0,1.0,4.0,1.0,8.0,6.0,1.0,8.0,8.0,4.0,4.0,1.0,5.0,7.0,4.0,7.0,1.0,9.0,9.0,10.0,8.0,3.0,7.0,10.0,17.39,17.39,15.22,17.39,13.04,19.57
1874.0,137.0,1.0,1.0,2.0,1.0,6.0,5.0,4.0,3.0,2.0,3.0,134.0,1.0,-0.1,0.0,23.0,2.0,6.67,20.0,20.0,17.78,20.0,15.56,1.0,8.0,9.0,7.0,9.0,10.0,8.0,26.0,8.0,4.0,1.0,1.0,78193.0,1.0,4.0,1.0,8.0,6.0,1.0,8.0,8.0,4.0,4.0,1.0,5.0,7.0,4.0,7.0,1.0,9.0,9.0,10.0,8.0,3.0,7.0,10.282862454452138,17.39,17.39,15.22,17.39,13.04,19.57
1873.0,137.0,1.0,1.0,2.0,1.0,6.0,5.0,3.0,3.0,1.0,2.0,133.0,0.0,-0.15,1.0,24.0,4.0,12.77,19.15,17.02,17.02,14.89,19.15,0.0,7.0,7.0,7.0,8.0,6.0,8.0,26.0,8.0,4.0,1.0,1.0,78193.0,1.0,4.0,1.0,8.0,6.0,1.0,8.0,8.0,4.0,4.0,1.0,5.0,7.0,4.0,7.0,1.0,9.0,9.0,10.0,8.0,3.0,7.0,10.283306150539824,17.39,17.39,15.22,17.39,13.04,19.57
1872.0,137.0,1.0,1.0,2.0,1.0,6.0,5.0,2.0,3.0,5.0,1.0,132.0,0.0,0.16,0.0,27.0,2.0,16.67,16.67,16.67,16.67,16.67,16.67,0.0,7.0,9.0,7.0,9.0,6.0,9.0,26.0,8.0,4.0,1.0,1.0,78193.0,1.0,4.0,1.0,8.0,6.0,1.0,8.0,8.0,4.0,4.0,1.0,5.0,7.0,4.0,7.0,1.0,9.0,9.0,10.0,8.0,3.0,7.0,10.284325273680752,17.39,17.39,15.22,17.39,13.04,19.57
1871.0,136.0,6.0,0.0,8.0,1.0,6.0,5.0,5.0,5.0,4.0,10.0,141.0,0.0,-0.11954085727558848,0.0,28.0,3.0,20.83,20.83,16.67,16.67,6.25,18.75,0.0,3.0,7.0,8.0,4.0,8.0,4.0,24.93338648236287,6.167549233959683,2.5300410370489743,7.17061624574111,6.293754313446443,61523.72358338932,1.0,5.774870693458041,2.371525248144142,3.084308841725667,5.161011326931712,2.403823030584631,3.584547634361033,4.866195027482409,8.180711676798818,7.114098159161694,7.475527976248123,4.071133471908948,6.363454233331371,6.672879454621415,3.5345609913207947,7.034309271707846,6.762763773132973,8.921273098549012,9.317025114320874,5.301838255236797,7.36344776984258,6.6950882694929845,0.0940981074188935,14.13579652258114,20.645974644117466,18.09207552776634,15.84188715492464,15.540725662289882,15.750890283135279
1870.0,136.0,6.0,0.0,8.0,1.0,6.0,5.0,5.0,5.0,2.0,6.0,140.0,0.0,-0.049258138632432315,0.0,29.0,2.0,18.6,16.28,18.6,18.6,11.63,16.28,0.0,5.0,5.0,6.0,8.0,6.0,8.0,25.88704476073035,6.1892855030784695,2.5390695404282235,6.639959625859113,5.467374998641424,63388.69935827523,1.0,5.451650332492118,1.9342274422138839,4.032484786296613,4.955874092363873,1.6943418702863753,4.162471892801878,4.8944655095114715,7.403160449922276,6.79187381263829,6.215403333767512,4.002805965866748,6.7962377875720055,6.561268367790439,4.096699335015762,5.984797888919661,7.29765558157701,8.454736728482791,9.50942034214162,5.172002827862197,6.597642535270614,6.677059195070102,0.09477864573138949,15.772924990548974,20.507672701031698,17.90418483084953,16.022562229650013,14.195311834886935,15.603817513000694
1869.0,136.0,6.0,0.0,8.0,1.0,6.0,5.0,5.0,5.0,1.0,4.0,139.0,0.0,0.004595677551118718,0.0,37.0,4.0,18.75,16.67,18.75,20.83,12.5,12.5,1.0,8.0,8.0,8.145422887630403,8.0,8.0,5.735665710933541,24.95320646661061,5.739373572749183,2.3670167005134126,7.80368844325948,6.667087523457417,60178.222701074985,1.0,6.021476255858516,2.4352864897613204,2.6152955095414256,4.892277029511661,2.3706299280552665,3.0075155905204602,4.268308470595533,8.56821284071528,7.52141930732589,8.192181399631409,3.7177834198254147,6.381205159981973,6.90635159191497,3.038006586949436,7.577113684220487,6.615181612476172,9.012575412353309,9.32912401062923,4.789841674986676,7.846868749107016,6.6115070436280705,0.0945275030854262,14.266025661454856,21.087316867470797,18.319366031380707,15.519329410713963,15.555605034818626,15.260521910658484
1868.0,136.0,6.0,0.0,8.0,1.0,6.0,5.0,5.0,5.0,5.0,2.0,138.0,1.0,-0.06905977175061187,0.0,32.0,2.0,20.0,20.0,20.0,20.0,6.67,13.33,1.0,7.0,8.0,10.0,9.0,9.0,8.0,24.843201453971883,6.186591456518053,2.1949579396476477,7.8345687260667045,7.0550032122517,60006.369369229105,1.0,5.936364059843119,2.288120545518881,2.5848738189429437,4.834834970842291,2.1567985460281145,2.8391513347948822,4.381549396165702,8.51260515088088,7.3558066048527655,7.96589072555747,4.08911248669423,6.6144004846572955,7.093162605871233,3.127271880313763,7.703246726575938,6.423758908962238,8.745722484148061,9.22880096931459,4.898470910999173,8.029526665714352,6.8686780005092345,0.18561743533434727,13.664741192244648,21.156775624255197,18.593253367245204,15.60192813035814,16.03392553568531,14.95840136051327
1867.0,136.0,6.0,0.0,8.0,1.0,6.0,5.0,5.0,5.0,3.0,1.0,137.0,0.0,-0.09665790088584189,0.0,26.0,4.0,17.39,17.39,15.22,17.39,13.04,19.57,1.0,6.0,8.0,9.0,7.0,9.0,6.0,26.13489133200181,6.7983903880617955,2.3744188534355697,7.2128578692958225,6.221819734258667,63191.36789826451,1.0,5.1905772973311795,2.102257290244113,3.9593327960462967,5.388356136592616,2.0356153980336105,4.516588115093527,5.507239735793202,7.562307124967322,6.69390697408163,5.9417777843229835,4.7783962084919285,6.710533283038102,7.062268931104378,4.61884540533764,6.310139741345733,7.129915913807609,7.606668445213178,9.253851318928287,5.528917850669765,6.41676999269597,6.7661428606415805,0.1880513505105698,15.004674390470715,20.483559899307227,18.45702127159522,16.603916530274706,14.203192391226013,15.254091270387457
1866.0,135.0,5.0,0.0,7.0,1.0,6.0,5.0,1.0,1.0,5.0,10.0,141.0,1.0,-0.01,0.0,28.0,3.0,20.83,20.83,16.67,16.67,6.25,18.75,1.0,8.0,9.0,8.0,8.0,6.0,5.0,26.0,3.0,2.0,9.0,6.0,51627.544158253906,1.0,7.0,2.0,2.0,3.0,1.0,1.0,1.0,9.0,9.0,10.0,1.0,7.0,7.0,1.0,8.0,7.0,10.0,10.0,2.0,9.0,6.0,0.0,18.18,22.73,18.18,13.64,13.64,13.64
1865.0,135.0,5.0,0.0,7.0,1.0,6.0,5.0,1.0,1.0,3.0,6.0,140.0,1.0,-0.34,1.0,29.0,2.0,18.6,16.28,18.6,18.6,11.63,16.28,1.0,6.5,8.0,8.0,7.0,7.0,7.0,26.0,3.0,2.0,9.0,6.0,44905.85838443407,1.0,7.0,2.0,2.0,3.0,1.0,1.0,1.0,9.0,9.0,10.0,1.0,7.0,7.0,1.0,8.0,7.0,10.0,10.0,2.0,9.0,6.0,0.0,18.18,22.73,18.18,13.64,13.64,13.64
1864.0,135.0,5.0,0.0,7.0,1.0,6.0,5.0,1.0,1.0,2.0,4.0,139.0,0.0,0.28,0.0,37.0,4.0,18.75,16.67,18.75,20.83,12.5,12.5,0.0,6.0,7.630254705290956,7.919259463477066,6.0,5.0,5.2049052211112965,26.0,3.0,2.0,9.0,6.0,48153.47286525413,1.0,7.0,2.0,2.0,3.0,1.0,1.0,1.0,9.0,9.0,10.0,1.0,7.0,7.0,1.0,8.0,7.0,10.0,10.0,2.0,9.0,6.0,0.8653463917640148,18.18,22.73,18.18,13.64,13.64,13.64
1863.0,135.0,5.0,0.0,7.0,1.0,6.0,5.0,1.0,1.0,1.0,2.0,138.0,0.0,-0.3,1.0,32.0,2.0,20.0,20.0,20.0,20.0,6.67,13.33,0.0,4.0,6.0,6.0,1.0,7.0,1.0,26.0,3.0,2.0,9.0,6.0,44883.11403585551,1.0,7.0,2.0,2.0,3.0,1.0,1.0,1.0,9.0,9.0,10.0,1.0,7.0,7.0,1.0,8.0,7.0,10.0,10.0,2.0,9.0,6.0,0.0,18.18,22.73,18.18,13.64,13.64,13.64
1862.0,135.0,5.0,0.0,7.0,1.0,6.0,5.0,1.0,1.0,4.0,1.0,137.0,0.0,-0.1,0.0,26.0,4.0,17.39,17.39,15.22,17.39,13.04,19.57,1.0,7.0,8.0,8.0,7.0,7.0,6.0,26.0,3.0,2.0,9.0,6.0,48268.49380013755,1.0,7.0,2.0,2.0,3.0,1.0,1.0,1.0,9.0,9.0,10.0,1.0,7.0,7.0,1.0,8.0,7.0,10.0,10.0,2.0,9.0,6.0,0.0,18.18,22.73,18.18,13.64,13.64,13.64
1861.0,134.0,3.0,0.0,5.0,1.0,6.0,5.0,4.0,4.0,3.0,10.0,141.0,0.0,-0.1,0.0,28.0,3.0,20.83,20.83,16.67,16.67,6.25,18.75,1.0,7.0,8.0,8.0,7.0,6.0,5.0,23.0,10.0,2.0,8.0,10.0,48929.0,1.0,5.0,3.0,2.0,7.0,4.0,4.0,8.0,9.0,6.0,7.0,8.0,6.0,8.0,5.0,9.0,5.0,7.0,8.0,8.0,8.0,8.0,10.0,6.67,20.0,20.0,17.78,20.0,15.56
1860.0,134.0,3.0,0.0,5.0,1.0,6.0,5.0,4.0,4.0,1.0,6.0,140.0,0.0,-0.09,1.0,29.0,2.0,18.6,16.28,18.6,18.6,11.63,16.28,0.0,6.5,8.0,7.5,7.0,7.0,5.113025326191273,23.0,10.0,2.0,8.0,10.0,48929.0,1.0,5.0,3.0,2.0,7.0,4.0,4.0,8.0,9.0,6.0,7.0,8.0,6.0,8.0,5.0,9.0,5.0,7.0,8.0,8.0,8.0,8.0,10.281039459330348,6.67,20.0,20.0,17.78,20.0,15.56
1859.0,134.0,3.0,0.0,5.0,1.0,6.0,5.0,4.0,4.0,5.0,4.0,139.0,0.0,0.15,0.0,37.0,4.0,18.75,16.67,18.75,20.83,12.5,12.5,1.0,7.0,9.0,9.0,7.0,6.0,4.945380024822907,23.0,10.0,2.0,8.0,10.0,48929.0,1.0,5.0,3.0,2.0,7.0,4.0,4.0,8.0,9.0,6.0,7.0,8.0,6.0,8.0,5.0,9.0,5.0,7.0,8.0,8.0,8.0,8.0,10.282681419805524,6.67,20.0,20.0,17.78,20.0,15.56
1858.0,134.0,3.0,0.0,5.0,1.0,6.0,5.0,4.0,4.0,4.0,2.0,138.0,0.0,-0.06,1.0,32.0,2.0,20.0,20.0,20.0,20.0,6.67,13.33,0.0,3.0,8.0,8.0,2.0,7.0,1.0,23.0,10.0,2.0,8.0,10.0,48929.0,1.0,5.0,3.0,2.0,7.0,4.0,4.0,8.0,9.0,6.0,7.0,8.0,6.0,8.0,5.0,9.0,5.0,7.0,8.0,8.0,8.0,8.0,10.279621310415914,6.67,20.0,20.0,17.78,20.0,15.56
1857.0,134.0,3.0,0.0,5.0,1.0,6.0,5.0,4.0,4.0,2.0,1.0,137.0,1.0,-0.1,0.0,26.0,4.0,17.39,17.39,15.22,17.39,13.04,19.57,1.0,9.0,9.0,9.0,8.0,8.0,7.0,23.0,10.0,2.0,8.0,10.0,48929.0,1.0,5.0,3.0,2.0,7.0,4.0,4.0,8.0,9.0,6.0,7.0,8.0,6.0,8.0,5.0,9.0,5.0,7.0,8.0,8.0,8.0,8.0,10.282732880575718,6.67,20.0,20.0,17.78,20.0,15.56
1856.0,133.0,2.0,0.0,3.0,1.0,6.0,5.0,3.0,3.0,2.0,10.0,141.0,0.0,0.19,0.0,28.0,3.0,20.83,20.83,16.67,16.67,6.25,18.75,1.0,6.0,10.0,9.0,9.0,6.0,5.0,24.0,5.0,4.0,8.0,6.0,44998.58069720588,1.0,6.0,5.0,2.0,8.0,7.0,6.0,7.0,10.0,8.0,10.0,4.0,3.0,6.0,4.0,8.0,7.0,10.0,9.0,7.0,6.0,5.0,0.0,12.77,19.15,17.02,17.02,14.89,19.15
1855.0,133.0,2.0,0.0,3.0,1.0,6.0,5.0,3.0,3.0,5.0,6.0,140.0,0.0,-0.35,0.0,29.0,2.0,18.6,16.28,18.6,18.6,11.63,16.28,0.0,5.0,9.0,8.0,6.0,8.0,6.0,24.0,5.0,4.0,8.0,6.0,44989.88551723087,1.0,6.0,5.0,2.0,8.0,7.0,6.0,7.0,10.0,8.0,10.0,4.0,3.0,6.0,4.0,8.0,7.0,10.0,9.0,7.0,6.0,5.0,0.8650078169382508,12.77,19.15,17.02,17.02,14.89,19.15
1854.0,133.0,2.0,0.0,3.0,1.0,6.0,5.0,3.0,3.0,4.0,4.0,139.0,0.0,0.25,1.0,37.0,4.0,18.75,16.67,18.75,20.83,12.5,12.5,1.0,6.0,8.0,10.0,6.0,8.0,4.5492638155384535,24.0,5.0,4.0,8.0,6.0,44935.81918768042,1.0,6.0,5.0,2.0,8.0,7.0,6.0,7.0,10.0,8.0,10.0,4.0,3.0,6.0,4.0,8.0,7.0,10.0,9.0,7.0,6.0,5.0,0.8827556946848683,12.77,19.15,17.02,17.02,14.89,19.15
1853.0,133.0,2.0,0.0,3.0,1.0,6.0,5.0,3.0,3.0,3.0,2.0,138.0,0.0,-0.51,0.0,32.0,2.0,20.0,20.0,20.0,20.0,6.67,13.33,0.0,3.0,8.0,8.0,9.0,8.0,1.0,24.0,5.0,4.0,8.0,6.0,44906.05938632255,1.0,6.0,5.0,2.0,8.0,7.0,6.0,7.0,10.0,8.0,10.0,4.0,3.0,6.0,4.0,8.0,7.0,10.0,9.0,7.0,6.0,5.0,0.8716978489918293,12.77,19.15,17.02,17.02,14.89,19.15
1852.0,133.0,2.0,0.0,3.0,1.0,6.0,5.0,3.0,3.0,1.0,1.0,137.0,0.0,-0.15,1.0,26.0,4.0,17.39,17.39,15.22,17.39,13.04,19.57,0.0,6.0,10.0,10.0,6.0,7.0,5.0,24.0,5.0,4.0,8.0,6.0,44850.121519744534,1.0,6.0,5.0,2.0,8.0,7.0,6.0,7.0,10.0,8.0,10.0,4.0,3.0,6.0,4.0,8.0,7.0,10.0,9.0,7.0,6.0,5.0,0.8742872742707405,12.77,19.15,17.02,17.02,14.89,19.15
1851.0,132.0,1.0,0.0,1.0,1.0,6.0,5.0,2.0,2.0,1.0,10.0,141.0,0.0,0.05,0.0,28.0,3.0,20.83,20.83,16.67,16.67,6.25,18.75,1.0,8.0,7.0,7.0,7.0,7.0,8.0,27.0,8.0,2.0,10.0,1.0,40375.0,1.0,7.0,2.0,7.0,7.0,2.0,10.0,5.0,7.0,7.0,9.0,1.0,1.0,5.0,9.0,5.0,10.0,3.0,10.0,1.0,10.0,5.0,10.297658572612473,16.67,16.67,16.67,16.67,16.67,16.67
1850.0,132.0,1.0,0.0,1.0,1.0,6.0,5.0,2.0,2.0,4.0,6.0,140.0,1.0,0.13,1.0,29.0,2.0,18.6,16.28,18.6,18.6,11.63,16.28,1.0,7.0,7.0,7.0,7.0,7.0,7.0,27.0,8.0,2.0,10.0,1.0,40375.0,1.0,7.0,2.0,7.0,7.0,2.0,10.0,5.0,7.0,7.0,9.0,1.0,1.0,5.0,9.0,5.0,10.0,3.0,10.0,1.0,10.0,5.0,10.290596667208861,16.67,16.67,16.67,16.67,16.67,16.67
1849.0,132.0,1.0,0.0,1.0,1.0,6.0,5.0,2.0,2.0,3.0,4.0,139.0,0.0,0.52,0.0,37.0,4.0,18.75,16.67,18.75,20.83,12.5,12.5,1.0,8.0,7.9081306892256835,8.0,8.0,7.0,5.388570804201905,27.0,8.0,2.0,10.0,1.0,40375.0,1.0,7.0,2.0,7.0,7.0,2.0,10.0,5.0,7.0,7.0,9.0,1.0,1.0,5.0,9.0,5.0,10.0,3.0,10.0,1.0,10.0,5.0,10.297066300725039,16.67,16.67,16.67,16.67,16.67,16.67
1848.0,132.0,1.0,0.0,1.0,1.0,6.0,5.0,2.0,2.0,2.0,2.0,138.0,0.0,0.34,1.0,32.0,2.0,20.0,20.0,20.0,20.0,6.67,13.33,1.0,8.0,7.0,4.0,6.0,6.0,4.0,27.0,8.0,2.0,10.0,1.0,40375.0,1.0,7.0,2.0,7.0,7.0,2.0,10.0,5.0,7.0,7.0,9.0,1.0,1.0,5.0,9.0,5.0,10.0,3.0,10.0,1.0,10.0,5.0,10.290258166103566,16.67,16.67,16.67,16.67,16.67,16.67
1847.0,132.0,1.0,0.0,1.0,1.0,6.0,5.0,2.0,2.0,5.0,1.0,137.0,0.0,0.16,0.0,26.0,4.0,17.39,17.39,15.22,17.39,13.04,19.57,1.0,8.0,8.0,9.0,8.0,9.0,7.0,27.0,8.0,2.0,10.0,1.0,40375.0,1.0,7.0,2.0,7.0,7.0,2.0,10.0,5.0,7.0,7.0,9.0,1.0,1.0,5.0,9.0,5.0,10.0,3.0,10.0,1.0,10.0,5.0,10.574441428858671,16.67,16.67,16.67,16.67,16.67,16.67
1846.0,131.0,10.0,1.0,18.0,1.0,5.0,10.0,4.0,2.049903715261887,4.0,7.0,117.48448464504207,0.0,-0.14,0.0,20.60472584737178,2.5229420135160403,23.483359243108232,13.476751559345498,21.357010183829665,22.660853316317006,13.309641030083114,5.7123846673164875,0.0,4.496010484716532,7.822867180895797,6.758721167146354,4.159167971314464,6.634438375695586,1.6405976540700946,19.0,5.0,4.0,4.0,1.0,17378.0,2.0,7.0,3.0,10.0,5.0,1.0,5.0,5.0,5.0,5.0,3.0,6.0,4.0,8.0,7.0,6.0,8.0,7.0,6.0,5.0,3.0,5.0,0.0,25.0,10.0,20.0,20.0,10.0,15.0
1845.0,131.0,10.0,1.0,18.0,1.0,5.0,10.0,10.0,2.0292695846956876,10.0,12.0,121.0,0.0,0.52,0.0,21.0,2.0,35.0,15.0,5.0,30.0,15.0,0.0,1.0,7.0,10.0,10.0,8.0,10.0,1.0,19.0,5.0,4.0,4.0,1.0,17378.0,2.0,7.0,3.0,10.0,5.0,1.0,5.0,5.0,5.0,5.0,3.0,6.0,4.0,8.0,7.0,6.0,8.0,7.0,6.0,5.0,3.0,5.0,0.0,25.0,10.0,20.0,20.0,10.0,15.0
1844.0,131.0,10.0,1.0,18.0,1.0,5.0,10.0,3.0,2.025530866518974,3.0,11.0,120.0,0.0,0.54,0.0,20.0,3.0,10.0,10.0,35.0,35.0,8.0,2.0,0.0,7.0,8.0,6.0,5.0,7.0,2.0,19.0,5.0,4.0,4.0,1.0,17378.0,2.0,7.0,3.0,10.0,5.0,1.0,5.0,5.0,5.0,5.0,3.0,6.0,4.0,8.0,7.0,6.0,8.0,7.0,6.0,5.0,3.0,5.0,0.0,25.0,10.0,20.0,20.0,10.0,15.0
1843.0,131.0,10.0,1.0,18.0,1.0,5.0,10.0,5.0,2.024368864299092,5.0,10.0,119.0,0.0,0.48,0.0,19.0,3.0,50.0,15.0,10.0,10.0,10.0,5.0,0.0,2.0,7.0,6.0,2.0,6.201311468990393,1.0,19.0,5.0,4.0,4.0,1.0,17378.0,2.0,7.0,3.0,10.0,5.0,1.0,5.0,5.0,5.0,5.0,3.0,6.0,4.0,8.0,7.0,6.0,8.0,7.0,6.0,5.0,3.0,5.0,0.0,25.0,10.0,20.0,20.0,10.0,15.0
1842.0,131.0,10.0,1.0,18.0,1.0,5.0,10.0,2.0,2.0359764394038975,2.0,6.0,117.0,0.0,-0.17,0.0,21.0,2.0,20.0,10.0,20.0,20.0,20.0,10.0,0.0,4.716335192045131,7.99617287574825,6.591901920678386,4.660834154790398,6.468789402763349,2.111398412873736,19.0,5.0,4.0,4.0,1.0,17378.0,2.0,7.0,3.0,10.0,5.0,1.0,5.0,5.0,5.0,5.0,3.0,6.0,4.0,8.0,7.0,6.0,8.0,7.0,6.0,5.0,3.0,5.0,0.0,25.0,10.0,20.0,20.0,10.0,15.0
1841.0,131.0,10.0,1.0,18.0,1.0,5.0,10.0,8.0,2.035607856492245,8.0,5.0,116.0,0.0,0.54,0.0,21.0,2.0,15.0,15.0,25.0,25.0,20.0,0.0,0.0,4.0,8.0,7.0,3.0,7.0,0.0,19.0,5.0,4.0,4.0,1.0,17378.0,2.0,7.0,3.0,10.0,5.0,1.0,5.0,5.0,5.0,5.0,3.0,6.0,4.0,8.0,7.0,6.0,8.0,7.0,6.0,5.0,3.0,5.0,0.0,25.0,10.0,20.0,20.0,10.0,15.0
1840.0,131.0,10.0,1.0,18.0,1.0,5.0,10.0,1.0,2.03489236433023,1.0,4.0,115.0,0.0,0.3,0.0,21.0,2.0,20.0,10.0,30.0,20.0,15.0,5.0,0.0,5.016082214808355,8.16998106224169,6.668418412737807,5.0288694476770965,6.563716596362875,2.6333725913807333,19.0,5.0,4.0,4.0,1.0,17378.0,2.0,7.0,3.0,10.0,5.0,1.0,5.0,5.0,5.0,5.0,3.0,6.0,4.0,8.0,7.0,6.0,8.0,7.0,6.0,5.0,3.0,5.0,0.0,25.0,10.0,20.0,20.0,10.0,15.0
1839.0,131.0,10.0,1.0,18.0,1.0,5.0,10.0,7.0,2.040317519453981,7.0,3.0,114.0,0.0,0.13,0.0,20.0,1.0,20.0,20.0,20.0,20.0,10.0,10.0,0.0,5.0,6.0,4.0,5.0,3.0,3.0,19.0,5.0,4.0,4.0,1.0,17378.0,2.0,7.0,3.0,10.0,5.0,1.0,5.0,5.0,5.0,5.0,3.0,6.0,4.0,8.0,7.0,6.0,8.0,7.0,6.0,5.0,3.0,5.0,0.0,25.0,10.0,20.0,20.0,10.0,15.0
1838.0,131.0,10.0,1.0,18.0,1.0,5.0,10.0,9.0,2.0409646326868014,9.0,2.0,113.0,0.0,0.45,0.0,21.0,2.0,15.0,15.0,25.0,25.0,15.0,5.0,0.0,4.0,9.0,8.0,3.0,6.0,2.0,19.0,5.0,4.0,4.0,1.0,17378.0,2.0,7.0,3.0,10.0,5.0,1.0,5.0,5.0,5.0,5.0,3.0,6.0,4.0,8.0,7.0,6.0,8.0,7.0,6.0,5.0,3.0,5.0,0.0,25.0,10.0,20.0,20.0,10.0,15.0
1837.0,131.0,10.0,1.0,18.0,1.0,5.0,10.0,6.0,2.0419373935242833,6.0,1.0,112.0,0.0,0.35,0.0,20.0,6.0,15.0,15.0,20.0,25.0,10.0,15.0,0.0,2.0,7.0,6.0,2.0,5.0,1.0,19.0,5.0,4.0,4.0,1.0,17378.0,2.0,7.0,3.0,10.0,5.0,1.0,5.0,5.0,5.0,5.0,3.0,6.0,4.0,8.0,7.0,6.0,8.0,7.0,6.0,5.0,3.0,5.0,0.0,25.0,10.0,20.0,20.0,10.0,15.0
1836.0,130.0,9.0,1.0,16.0,1.0,5.0,10.0,4.0,3.5879913668383905,2.0,7.0,117.05937703174719,0.0,-0.4,0.0,20.265173474511148,2.593002145874175,23.579096393023313,13.603096025560992,21.543612774108823,23.255711222230957,12.876307428377197,5.142176156698732,0.0,7.327047738368863,8.752925480510926,7.687159439185636,6.816199434728343,7.030601049500684,4.515727598216764,20.0,5.0,4.0,4.0,1.0,17378.0,1.0,6.0,2.0,10.0,7.0,4.0,9.0,8.0,3.0,2.0,7.0,5.0,7.0,6.0,2.0,1.0,2.0,2.0,9.0,6.0,2.0,6.0,1.0,80.0,10.0,10.0,20.0,9.999999999999998,4.999999999999999
1835.0,130.0,9.0,1.0,16.0,1.0,5.0,10.0,10.0,3.5452445652333884,8.0,12.0,121.0,0.0,-0.23,0.0,21.0,2.0,35.0,15.0,5.0,30.0,15.0,0.0,1.0,6.0,10.0,5.0,2.0,2.0,4.0,20.0,5.0,4.0,4.0,1.0,17378.0,1.0,6.0,2.0,10.0,7.0,4.0,9.0,8.0,3.0,2.0,7.0,5.0,7.0,6.0,2.0,1.0,2.0,2.0,9.0,6.0,2.0,6.0,1.0,80.0,10.0,10.0,19.999999999999996,10.0,5.9842149252547605
1834.0,130.0,9.0,1.0,16.0,1.0,5.0,10.0,3.0,3.5348979917913903,1.0,11.0,120.0,1.0,-0.23,0.0,20.0,3.0,10.0,10.0,35.0,35.0,8.0,2.0,1.0,9.0,9.0,9.0,8.0,10.0,2.0,20.0,5.0,4.0,4.0,1.0,21589.72312669684,1.0,6.0,2.0,10.0,7.0,4.0,9.0,8.0,3.0,2.0,7.0,5.0,7.0,6.0,2.0,1.0,2.0,2.0,9.0,6.0,2.0,6.0,1.0,80.0,10.0,10.0,20.0,9.999999999999998,6.870947590210026
1833.0,130.0,9.0,1.0,16.0,1.0,5.0,10.0,5.0,3.1153920326427498,3.0,10.0,119.0,1.0,-0.01,0.0,19.0,3.0,50.0,15.0,10.0,10.0,10.0,5.0,1.0,6.0,9.0,8.0,9.0,7.0,5.160388492049751,20.0,5.0,4.0,4.0,1.0,21840.511295617078,1.0,6.0,2.0,10.0,7.0,4.0,9.0,8.0,3.0,2.0,7.0,5.0,7.0,6.0,2.0,1.0,2.0,2.0,9.0,6.0,2.0,6.0,1.0,80.0,10.0,10.0,20.0,10.0,6.925029999415272
